key,original,newExpr,A,test
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 216]]",8*x**4 + 270*x**2 + (-6/x - 6/x**3)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-62*x**3 - 588*x - 1418/x - 1183/x**3 - 302/x**5 - 11/x**7) + (y**4 + y**(-4))*(6*x**4 + 162*x**2 + 754 + 1103/x**2 + 537/x**4 + 63/x**6) + (y**6 + y**(-6))*(-20*x**3 - 227*x - 620/x - 548/x**3 - 140/x**5 - 5/x**7) + (y**8 + y**(-8))*(31*x**2 + 199 + 329/x**2 + 160/x**4 + 16/x**6) + (y**10 + y**(-10))*(-29*x - 112/x - 104/x**3 - 21/x**5) + (y**12 + y**(-12))*(17 + 38/x**2 + 15/x**4) + 1171 + (y**16 + y**(-16))/x**2 + 1630/x**2 + 774/x**4 + 90/x**6,-5*t0**5*t1**2 + 16*t0**5*t1 - 21*t0**5 + 15*t0**5/t1 - 6*t0**5/t1**2 + t0**5/t1**3 - 11*t0**4*t1**3 + 63*t0**4*t1**2 - 140*t0**4*t1 + 160*t0**4 - 104*t0**4/t1 + 38*t0**4/t1**2 - 6*t0**4/t1**3 - 11*t0**3*t1**4 + 90*t0**3*t1**3 - 302*t0**3*t1**2 + 537*t0**3*t1 - 548*t0**3 + 329*t0**3/t1 - 112*t0**3/t1**2 + 17*t0**3/t1**3 - 5*t0**2*t1**5 + 63*t0**2*t1**4 - 302*t0**2*t1**3 + 774*t0**2*t1**2 - 1183*t0**2*t1 + 1103*t0**2 - 620*t0**2/t1 + 199*t0**2/t1**2 - 29*t0**2/t1**3 + 16*t0*t1**5 - 140*t0*t1**4 + 537*t0*t1**3 - 1183*t0*t1**2 + 1630*t0*t1 - 1418*t0 + 754*t0/t1 - 227*t0/t1**2 + 31*t0/t1**3 - 21*t1**5 + 160*t1**4 - 548*t1**3 + 1103*t1**2 - 1418*t1 + 1171 - 588/t1 + 162/t1**2 - 20/t1**3 + 15*t1**5/t0 - 104*t1**4/t0 + 329*t1**3/t0 - 620*t1**2/t0 + 754*t1/t0 - 588/t0 + 270/(t0*t1) - 62/(t0*t1**2) + 6/(t0*t1**3) - 6*t1**5/t0**2 + 38*t1**4/t0**2 - 112*t1**3/t0**2 + 199*t1**2/t0**2 - 227*t1/t0**2 + 162/t0**2 - 62/(t0**2*t1) + 8/(t0**2*t1**2) + t1**5/t0**3 - 6*t1**4/t0**3 + 17*t1**3/t0**3 - 29*t1**2/t0**3 + 31*t1/t0**3 - 20/t0**3 + 6/(t0**3*t1),"[[    0     0     6   -20    31   -29    17    -6     1]
 [    0     8   -62   162  -227   199  -112    38    -6]
 [    6   -62   270  -588   754  -620   329  -104    15]
 [  -20   162  -588  1171 -1418  1103  -548   160   -21]
 [   31  -227   754 -1418  1630 -1183   537  -140    16]
 [  -29   199  -620  1103 -1183   774  -302    63    -5]
 [   17  -112   329  -548   537  -302    90   -11     0]
 [   -6    38  -104   160  -140    63   -11     0     0]
 [    1    -6    15   -21    16    -5     0     0     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 217]]",8*x**4 + 262*x**2 + (-6/x - 6/x**3)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-61*x**3 - 555*x - 1279/x - 1018/x**3 - 241/x**5 - 8/x**7) + (y**4 + y**(-4))*(6*x**4 + 154*x**2 + 690 + 979/x**2 + 460/x**4 + 52/x**6) + (y**6 + y**(-6))*(-19*x**3 - 208*x - 559/x - 490/x**3 - 125/x**5 - 5/x**7) + (y**8 + y**(-8))*(28*x**2 + 180 + 301/x**2 + 149/x**4 + 16/x**6) + (y**10 + y**(-10))*(-26*x - 104/x - 99/x**3 - 21/x**5) + (y**12 + y**(-12))*(16 + 37/x**2 + 15/x**4) + 1083 + (y**16 + y**(-16))/x**2 + 1436/x**2 + 638/x**4 + 66/x**6,-5*t0**5*t1**2 + 16*t0**5*t1 - 21*t0**5 + 15*t0**5/t1 - 6*t0**5/t1**2 + t0**5/t1**3 - 8*t0**4*t1**3 + 52*t0**4*t1**2 - 125*t0**4*t1 + 149*t0**4 - 99*t0**4/t1 + 37*t0**4/t1**2 - 6*t0**4/t1**3 - 8*t0**3*t1**4 + 66*t0**3*t1**3 - 241*t0**3*t1**2 + 460*t0**3*t1 - 490*t0**3 + 301*t0**3/t1 - 104*t0**3/t1**2 + 16*t0**3/t1**3 - 5*t0**2*t1**5 + 52*t0**2*t1**4 - 241*t0**2*t1**3 + 638*t0**2*t1**2 - 1018*t0**2*t1 + 979*t0**2 - 559*t0**2/t1 + 180*t0**2/t1**2 - 26*t0**2/t1**3 + 16*t0*t1**5 - 125*t0*t1**4 + 460*t0*t1**3 - 1018*t0*t1**2 + 1436*t0*t1 - 1279*t0 + 690*t0/t1 - 208*t0/t1**2 + 28*t0/t1**3 - 21*t1**5 + 149*t1**4 - 490*t1**3 + 979*t1**2 - 1279*t1 + 1083 - 555/t1 + 154/t1**2 - 19/t1**3 + 15*t1**5/t0 - 99*t1**4/t0 + 301*t1**3/t0 - 559*t1**2/t0 + 690*t1/t0 - 555/t0 + 262/(t0*t1) - 61/(t0*t1**2) + 6/(t0*t1**3) - 6*t1**5/t0**2 + 37*t1**4/t0**2 - 104*t1**3/t0**2 + 180*t1**2/t0**2 - 208*t1/t0**2 + 154/t0**2 - 61/(t0**2*t1) + 8/(t0**2*t1**2) + t1**5/t0**3 - 6*t1**4/t0**3 + 16*t1**3/t0**3 - 26*t1**2/t0**3 + 28*t1/t0**3 - 19/t0**3 + 6/(t0**3*t1),"[[    0     0     6   -19    28   -26    16    -6     1]
 [    0     8   -61   154  -208   180  -104    37    -6]
 [    6   -61   262  -555   690  -559   301   -99    15]
 [  -19   154  -555  1083 -1279   979  -490   149   -21]
 [   28  -208   690 -1279  1436 -1018   460  -125    16]
 [  -26   180  -559   979 -1018   638  -241    52    -5]
 [   16  -104   301  -490   460  -241    66    -8     0]
 [   -6    37   -99   149  -125    52    -8     0     0]
 [    1    -6    15   -21    16    -5     0     0     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 218]]",20*x**4 + 342*x**2 + (-10/x - 10/x**3)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-76*x**3 - 619*x - 1413/x - 1140/x**3 - 281/x**5 - 11/x**7) + (y**4 + y**(-4))*(117*x**2 + 586 + 853/x**2 + 392/x**4 + 40/x**6) + (y**6 + y**(-6))*(-94*x - 310/x - 271/x**3 - 55/x**5) + (y**8 + y**(-8))*(42 + 87/x**2 + 35/x**4) + 1299 + (y**12 + y**(-12))/x**2 + 1724/x**2 + 796/x**4 + 94/x**6,-11*t0**4*t1**3 + 40*t0**4*t1**2 - 55*t0**4*t1 + 35*t0**4 - 10*t0**4/t1 + t0**4/t1**2 - 11*t0**3*t1**4 + 94*t0**3*t1**3 - 281*t0**3*t1**2 + 392*t0**3*t1 - 271*t0**3 + 87*t0**3/t1 - 10*t0**3/t1**2 + 40*t0**2*t1**4 - 281*t0**2*t1**3 + 796*t0**2*t1**2 - 1140*t0**2*t1 + 853*t0**2 - 310*t0**2/t1 + 42*t0**2/t1**2 - 55*t0*t1**4 + 392*t0*t1**3 - 1140*t0*t1**2 + 1724*t0*t1 - 1413*t0 + 586*t0/t1 - 94*t0/t1**2 + 35*t1**4 - 271*t1**3 + 853*t1**2 - 1413*t1 + 1299 - 619/t1 + 117/t1**2 - 10*t1**4/t0 + 87*t1**3/t0 - 310*t1**2/t0 + 586*t1/t0 - 619/t0 + 342/(t0*t1) - 76/(t0*t1**2) + t1**4/t0**2 - 10*t1**3/t0**2 + 42*t1**2/t0**2 - 94*t1/t0**2 + 117/t0**2 - 76/(t0**2*t1) + 20/(t0**2*t1**2),"[[   20   -76   117   -94    42   -10     1]
 [  -76   342  -619   586  -310    87   -10]
 [  117  -619  1299 -1413   853  -271    35]
 [  -94   586 -1413  1724 -1140   392   -55]
 [   42  -310   853 -1140   796  -281    40]
 [  -10    87  -271   392  -281    94   -11]
 [    1   -10    35   -55    40   -11     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 219]]",28*x**2 + (y**2 + y**(-2))*(-86*x - 478/x - 696/x**3 - 377/x**5 - 76/x**7 - 3/x**9) + (y**4 + y**(-4))*(98 + 309/x**2 + 266/x**4 + 84/x**6 + 7/x**8) + (y**6 + y**(-6))*(-49/x - 83/x**3 - 39/x**5 - 5/x**7) + (y**8 + y**(-8))*(9/x**2 + 6/x**4 + x**(-6)) + 333 + 848/x**2 + 734/x**4 + 254/x**6 + 28/x**8,-3*t0**5*t1**4 + 7*t0**5*t1**3 - 5*t0**5*t1**2 + t0**5*t1 - 3*t0**4*t1**5 + 28*t0**4*t1**4 - 76*t0**4*t1**3 + 84*t0**4*t1**2 - 39*t0**4*t1 + 6*t0**4 + 7*t0**3*t1**5 - 76*t0**3*t1**4 + 254*t0**3*t1**3 - 377*t0**3*t1**2 + 266*t0**3*t1 - 83*t0**3 + 9*t0**3/t1 - 5*t0**2*t1**5 + 84*t0**2*t1**4 - 377*t0**2*t1**3 + 734*t0**2*t1**2 - 696*t0**2*t1 + 309*t0**2 - 49*t0**2/t1 + t0*t1**5 - 39*t0*t1**4 + 266*t0*t1**3 - 696*t0*t1**2 + 848*t0*t1 - 478*t0 + 98*t0/t1 + 6*t1**4 - 83*t1**3 + 309*t1**2 - 478*t1 + 333 - 86/t1 + 9*t1**3/t0 - 49*t1**2/t0 + 98*t1/t0 - 86/t0 + 28/(t0*t1),"[[  28  -86   98  -49    9    0    0]
 [ -86  333 -478  309  -83    6    0]
 [  98 -478  848 -696  266  -39    1]
 [ -49  309 -696  734 -377   84   -5]
 [   9  -83  266 -377  254  -76    7]
 [   0    6  -39   84  -76   28   -3]
 [   0    0    1   -5    7   -3    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 220]]",8*x**2 + (3/x**4 + x**(-6))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-28*x - 215/x - 503/x**3 - 426/x**5 - 116/x**7 - 6/x**9) + (y**4 + y**(-4))*(46 + 241/x**2 + 383/x**4 + 198/x**6 + 29/x**8) + (y**6 + y**(-6))*(-48/x - 181/x**3 - 185/x**5 - 55/x**7 - 3/x**9) + (y**8 + y**(-8))*(34/x**2 + 86/x**4 + 49/x**6 + 7/x**8) + (y**10 + y**(-10))*(-15/x**3 - 20/x**5 - 5/x**7) + 117 + 430/x**2 + 586/x**4 + 280/x**6 + 38/x**8,-3*t0**6*t1**3 + 7*t0**6*t1**2 - 5*t0**6*t1 + t0**6 - 6*t0**5*t1**4 + 29*t0**5*t1**3 - 55*t0**5*t1**2 + 49*t0**5*t1 - 20*t0**5 + 3*t0**5/t1 - 6*t0**4*t1**5 + 38*t0**4*t1**4 - 116*t0**4*t1**3 + 198*t0**4*t1**2 - 185*t0**4*t1 + 86*t0**4 - 15*t0**4/t1 - 3*t0**3*t1**6 + 29*t0**3*t1**5 - 116*t0**3*t1**4 + 280*t0**3*t1**3 - 426*t0**3*t1**2 + 383*t0**3*t1 - 181*t0**3 + 34*t0**3/t1 + 7*t0**2*t1**6 - 55*t0**2*t1**5 + 198*t0**2*t1**4 - 426*t0**2*t1**3 + 586*t0**2*t1**2 - 503*t0**2*t1 + 241*t0**2 - 48*t0**2/t1 - 5*t0*t1**6 + 49*t0*t1**5 - 185*t0*t1**4 + 383*t0*t1**3 - 503*t0*t1**2 + 430*t0*t1 - 215*t0 + 46*t0/t1 + t1**6 - 20*t1**5 + 86*t1**4 - 181*t1**3 + 241*t1**2 - 215*t1 + 117 - 28/t1 + 3*t1**5/t0 - 15*t1**4/t0 + 34*t1**3/t0 - 48*t1**2/t0 + 46*t1/t0 - 28/t0 + 8/(t0*t1),"[[   8  -28   46  -48   34  -15    3    0]
 [ -28  117 -215  241 -181   86  -20    1]
 [  46 -215  430 -503  383 -185   49   -5]
 [ -48  241 -503  586 -426  198  -55    7]
 [  34 -181  383 -426  280 -116   29   -3]
 [ -15   86 -185  198 -116   38   -6    0]
 [   3  -20   49  -55   29   -6    0    0]
 [   0    1   -5    7   -3    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 221]]",4*x**4 + 88*x**2 + (-5/x - 5/x**3)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-26*x**3 - 169*x - 362/x - 288/x**3 - 72/x**5 - 3/x**7) + (y**4 + y**(-4))*(4*x**4 + 57*x**2 + 209 + 298/x**2 + 147/x**4 + 20/x**6) + (y**6 + y**(-6))*(-10*x**3 - 72*x - 189/x - 175/x**3 - 51/x**5 - 3/x**7) + (y**8 + y**(-8))*(12*x**2 + 70 + 126/x**2 + 67/x**4 + 9/x**6) + (y**10 + y**(-10))*(-12*x - 53/x - 53/x**3 - 12/x**5) + (y**12 + y**(-12))*(10 + 25/x**2 + 10/x**4) + 307 + (y**16 + y**(-16))/x**2 + 396/x**2 + 176/x**4 + 20/x**6,-3*t0**5*t1**2 + 9*t0**5*t1 - 12*t0**5 + 10*t0**5/t1 - 5*t0**5/t1**2 + t0**5/t1**3 - 3*t0**4*t1**3 + 20*t0**4*t1**2 - 51*t0**4*t1 + 67*t0**4 - 53*t0**4/t1 + 25*t0**4/t1**2 - 5*t0**4/t1**3 - 3*t0**3*t1**4 + 20*t0**3*t1**3 - 72*t0**3*t1**2 + 147*t0**3*t1 - 175*t0**3 + 126*t0**3/t1 - 53*t0**3/t1**2 + 10*t0**3/t1**3 - 3*t0**2*t1**5 + 20*t0**2*t1**4 - 72*t0**2*t1**3 + 176*t0**2*t1**2 - 288*t0**2*t1 + 298*t0**2 - 189*t0**2/t1 + 70*t0**2/t1**2 - 12*t0**2/t1**3 + 9*t0*t1**5 - 51*t0*t1**4 + 147*t0*t1**3 - 288*t0*t1**2 + 396*t0*t1 - 362*t0 + 209*t0/t1 - 72*t0/t1**2 + 12*t0/t1**3 - 12*t1**5 + 67*t1**4 - 175*t1**3 + 298*t1**2 - 362*t1 + 307 - 169/t1 + 57/t1**2 - 10/t1**3 + 10*t1**5/t0 - 53*t1**4/t0 + 126*t1**3/t0 - 189*t1**2/t0 + 209*t1/t0 - 169/t0 + 88/(t0*t1) - 26/(t0*t1**2) + 4/(t0*t1**3) - 5*t1**5/t0**2 + 25*t1**4/t0**2 - 53*t1**3/t0**2 + 70*t1**2/t0**2 - 72*t1/t0**2 + 57/t0**2 - 26/(t0**2*t1) + 4/(t0**2*t1**2) + t1**5/t0**3 - 5*t1**4/t0**3 + 10*t1**3/t0**3 - 12*t1**2/t0**3 + 12*t1/t0**3 - 10/t0**3 + 4/(t0**3*t1),"[[   0    0    4  -10   12  -12   10   -5    1]
 [   0    4  -26   57  -72   70  -53   25   -5]
 [   4  -26   88 -169  209 -189  126  -53   10]
 [ -10   57 -169  307 -362  298 -175   67  -12]
 [  12  -72  209 -362  396 -288  147  -51    9]
 [ -12   70 -189  298 -288  176  -72   20   -3]
 [  10  -53  126 -175  147  -72   20   -3    0]
 [  -5   25  -53   67  -51   20   -3    0    0]
 [   1   -5   10  -12    9   -3    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 222]]",12*x**4 + 292*x**2 + (3 + x**(-2))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-86*x**3 - 524*x - 778/x - 415/x**3 - 78/x**5 - 3/x**7) + (y**4 + y**(-4))*(12*x**4 + 195*x**2 + 511 + 414/x**2 + 118/x**4 + 9/x**6) + (y**6 + y**(-6))*(-34*x**3 - 202*x - 265/x - 109/x**3 - 12/x**5) + (y**8 + y**(-8))*(36*x**2 + 102 + 65/x**2 + 10/x**4) + (y**10 + y**(-10))*(-17*x - 22/x - 5/x**3) + 827 + 742/x**2 + 250/x**4 + 26/x**6,-3*t0**4*t1**3 + 9*t0**4*t1**2 - 12*t0**4*t1 + 10*t0**4 - 5*t0**4/t1 + t0**4/t1**2 - 3*t0**3*t1**4 + 26*t0**3*t1**3 - 78*t0**3*t1**2 + 118*t0**3*t1 - 109*t0**3 + 65*t0**3/t1 - 22*t0**3/t1**2 + 3*t0**3/t1**3 + 9*t0**2*t1**4 - 78*t0**2*t1**3 + 250*t0**2*t1**2 - 415*t0**2*t1 + 414*t0**2 - 265*t0**2/t1 + 102*t0**2/t1**2 - 17*t0**2/t1**3 - 12*t0*t1**4 + 118*t0*t1**3 - 415*t0*t1**2 + 742*t0*t1 - 778*t0 + 511*t0/t1 - 202*t0/t1**2 + 36*t0/t1**3 + 10*t1**4 - 109*t1**3 + 414*t1**2 - 778*t1 + 827 - 524/t1 + 195/t1**2 - 34/t1**3 - 5*t1**4/t0 + 65*t1**3/t0 - 265*t1**2/t0 + 511*t1/t0 - 524/t0 + 292/(t0*t1) - 86/(t0*t1**2) + 12/(t0*t1**3) + t1**4/t0**2 - 22*t1**3/t0**2 + 102*t1**2/t0**2 - 202*t1/t0**2 + 195/t0**2 - 86/(t0**2*t1) + 12/(t0**2*t1**2) + 3*t1**3/t0**3 - 17*t1**2/t0**3 + 36*t1/t0**3 - 34/t0**3 + 12/(t0**3*t1),"[[   0    0   12  -34   36  -17    3    0]
 [   0   12  -86  195 -202  102  -22    1]
 [  12  -86  292 -524  511 -265   65   -5]
 [ -34  195 -524  827 -778  414 -109   10]
 [  36 -202  511 -778  742 -415  118  -12]
 [ -17  102 -265  414 -415  250  -78    9]
 [   3  -22   65 -109  118  -78   26   -3]
 [   0    1   -5   10  -12    9   -3    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 223]]",4*x**2 + (-5/x**5 - 5/x**7)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-14*x - 105/x - 258/x**3 - 291/x**5 - 133/x**7 - 9/x**9) + (y**4 + y**(-4))*(26 + 135/x**2 + 249/x**4 + 200/x**6 + 46/x**8) + (y**6 + y**(-6))*(-33/x - 131/x**3 - 189/x**5 - 98/x**7 - 7/x**9) + (y**8 + y**(-8))*(31/x**2 + 102/x**4 + 109/x**6 + 28/x**8) + (y**10 + y**(-10))*(-23/x**3 - 61/x**5 - 41/x**7 - 3/x**9) + (y**12 + y**(-12))*(13/x**4 + 25/x**6 + 7/x**8) + 55 + 202/x**2 + 320/x**4 + (y**16 + y**(-16))/x**6 + 236/x**6 + 52/x**8,-3*t0**7*t1**2 + 7*t0**7*t1 - 5*t0**7 + t0**7/t1 - 7*t0**6*t1**3 + 28*t0**6*t1**2 - 41*t0**6*t1 + 25*t0**6 - 5*t0**6/t1 - 9*t0**5*t1**4 + 46*t0**5*t1**3 - 98*t0**5*t1**2 + 109*t0**5*t1 - 61*t0**5 + 13*t0**5/t1 - 9*t0**4*t1**5 + 52*t0**4*t1**4 - 133*t0**4*t1**3 + 200*t0**4*t1**2 - 189*t0**4*t1 + 102*t0**4 - 23*t0**4/t1 - 7*t0**3*t1**6 + 46*t0**3*t1**5 - 133*t0**3*t1**4 + 236*t0**3*t1**3 - 291*t0**3*t1**2 + 249*t0**3*t1 - 131*t0**3 + 31*t0**3/t1 - 3*t0**2*t1**7 + 28*t0**2*t1**6 - 98*t0**2*t1**5 + 200*t0**2*t1**4 - 291*t0**2*t1**3 + 320*t0**2*t1**2 - 258*t0**2*t1 + 135*t0**2 - 33*t0**2/t1 + 7*t0*t1**7 - 41*t0*t1**6 + 109*t0*t1**5 - 189*t0*t1**4 + 249*t0*t1**3 - 258*t0*t1**2 + 202*t0*t1 - 105*t0 + 26*t0/t1 - 5*t1**7 + 25*t1**6 - 61*t1**5 + 102*t1**4 - 131*t1**3 + 135*t1**2 - 105*t1 + 55 - 14/t1 + t1**7/t0 - 5*t1**6/t0 + 13*t1**5/t0 - 23*t1**4/t0 + 31*t1**3/t0 - 33*t1**2/t0 + 26*t1/t0 - 14/t0 + 4/(t0*t1),"[[   4  -14   26  -33   31  -23   13   -5    1]
 [ -14   55 -105  135 -131  102  -61   25   -5]
 [  26 -105  202 -258  249 -189  109  -41    7]
 [ -33  135 -258  320 -291  200  -98   28   -3]
 [  31 -131  249 -291  236 -133   46   -7    0]
 [ -23  102 -189  200 -133   52   -9    0    0]
 [  13  -61  109  -98   46   -9    0    0    0]
 [  -5   25  -41   28   -7    0    0    0    0]
 [   1   -5    7   -3    0    0    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 224]]",8*x**2 + (3/x**4 + x**(-6))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-28*x - 229/x - 563/x**3 - 485/x**5 - 129/x**7 - 6/x**9) + (y**4 + y**(-4))*(48 + 265/x**2 + 423/x**4 + 215/x**6 + 29/x**8) + (y**6 + y**(-6))*(-52/x - 195/x**3 - 195/x**5 - 55/x**7 - 3/x**9) + (y**8 + y**(-8))*(36/x**2 + 88/x**4 + 49/x**6 + 7/x**8) + (y**10 + y**(-10))*(-15/x**3 - 20/x**5 - 5/x**7) + 119 + 472/x**2 + 668/x**4 + 324/x**6 + 42/x**8,-3*t0**6*t1**3 + 7*t0**6*t1**2 - 5*t0**6*t1 + t0**6 - 6*t0**5*t1**4 + 29*t0**5*t1**3 - 55*t0**5*t1**2 + 49*t0**5*t1 - 20*t0**5 + 3*t0**5/t1 - 6*t0**4*t1**5 + 42*t0**4*t1**4 - 129*t0**4*t1**3 + 215*t0**4*t1**2 - 195*t0**4*t1 + 88*t0**4 - 15*t0**4/t1 - 3*t0**3*t1**6 + 29*t0**3*t1**5 - 129*t0**3*t1**4 + 324*t0**3*t1**3 - 485*t0**3*t1**2 + 423*t0**3*t1 - 195*t0**3 + 36*t0**3/t1 + 7*t0**2*t1**6 - 55*t0**2*t1**5 + 215*t0**2*t1**4 - 485*t0**2*t1**3 + 668*t0**2*t1**2 - 563*t0**2*t1 + 265*t0**2 - 52*t0**2/t1 - 5*t0*t1**6 + 49*t0*t1**5 - 195*t0*t1**4 + 423*t0*t1**3 - 563*t0*t1**2 + 472*t0*t1 - 229*t0 + 48*t0/t1 + t1**6 - 20*t1**5 + 88*t1**4 - 195*t1**3 + 265*t1**2 - 229*t1 + 119 - 28/t1 + 3*t1**5/t0 - 15*t1**4/t0 + 36*t1**3/t0 - 52*t1**2/t0 + 48*t1/t0 - 28/t0 + 8/(t0*t1),"[[   8  -28   48  -52   36  -15    3    0]
 [ -28  119 -229  265 -195   88  -20    1]
 [  48 -229  472 -563  423 -195   49   -5]
 [ -52  265 -563  668 -485  215  -55    7]
 [  36 -195  423 -485  324 -129   29   -3]
 [ -15   88 -195  215 -129   42   -6    0]
 [   3  -20   49  -55   29   -6    0    0]
 [   0    1   -5    7   -3    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 225]]",4*x**4 + 36*x**2 + (x**(-2) + 3/x**4)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-10*x**3 - 58*x - 139/x - 162/x**3 - 76/x**5 - 5/x**7) + (y**4 + y**(-4))*(12*x**2 + 62 + 125/x**2 + 114/x**4 + 28/x**6) + (y**6 + y**(-6))*(-12*x - 54/x - 93/x**3 - 56/x**5 - 5/x**7) + (y**8 + y**(-8))*(10 + 37/x**2 + 48/x**4 + 13/x**6) + (y**10 + y**(-10))*(-5/x - 16/x**3 - 11/x**5) + 117 + 180/x**2 + 134/x**4 + 28/x**6,-5*t0**5*t1**2 + 13*t0**5*t1 - 11*t0**5 + 3*t0**5/t1 - 5*t0**4*t1**3 + 28*t0**4*t1**2 - 56*t0**4*t1 + 48*t0**4 - 16*t0**4/t1 + t0**4/t1**2 - 5*t0**3*t1**4 + 28*t0**3*t1**3 - 76*t0**3*t1**2 + 114*t0**3*t1 - 93*t0**3 + 37*t0**3/t1 - 5*t0**3/t1**2 - 5*t0**2*t1**5 + 28*t0**2*t1**4 - 76*t0**2*t1**3 + 134*t0**2*t1**2 - 162*t0**2*t1 + 125*t0**2 - 54*t0**2/t1 + 10*t0**2/t1**2 + 13*t0*t1**5 - 56*t0*t1**4 + 114*t0*t1**3 - 162*t0*t1**2 + 180*t0*t1 - 139*t0 + 62*t0/t1 - 12*t0/t1**2 - 11*t1**5 + 48*t1**4 - 93*t1**3 + 125*t1**2 - 139*t1 + 117 - 58/t1 + 12/t1**2 + 3*t1**5/t0 - 16*t1**4/t0 + 37*t1**3/t0 - 54*t1**2/t0 + 62*t1/t0 - 58/t0 + 36/(t0*t1) - 10/(t0*t1**2) + t1**4/t0**2 - 5*t1**3/t0**2 + 10*t1**2/t0**2 - 12*t1/t0**2 + 12/t0**2 - 10/(t0**2*t1) + 4/(t0**2*t1**2),"[[   4  -10   12  -12   10   -5    1    0]
 [ -10   36  -58   62  -54   37  -16    3]
 [  12  -58  117 -139  125  -93   48  -11]
 [ -12   62 -139  180 -162  114  -56   13]
 [  10  -54  125 -162  134  -76   28   -5]
 [  -5   37  -93  114  -76   28   -5    0]
 [   1  -16   48  -56   28   -5    0    0]
 [   0    3  -11   13   -5    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 226]]",12*x**4 + 128*x**2 + (y**2 + y**(-2))*(-34*x**3 - 195*x - 427/x - 358/x**3 - 97/x**5 - 5/x**7) + (y**4 + y**(-4))*(36*x**2 + 152 + 230/x**2 + 109/x**4 + 13/x**6) + (y**6 + y**(-6))*(-17*x - 61/x - 55/x**3 - 11/x**5) + (y**8 + y**(-8))*(3 + 10/x**2 + 3/x**4) + 409 + 552/x**2 + 270/x**4 + 38/x**6,-5*t0**4*t1**3 + 13*t0**4*t1**2 - 11*t0**4*t1 + 3*t0**4 - 5*t0**3*t1**4 + 38*t0**3*t1**3 - 97*t0**3*t1**2 + 109*t0**3*t1 - 55*t0**3 + 10*t0**3/t1 + 13*t0**2*t1**4 - 97*t0**2*t1**3 + 270*t0**2*t1**2 - 358*t0**2*t1 + 230*t0**2 - 61*t0**2/t1 + 3*t0**2/t1**2 - 11*t0*t1**4 + 109*t0*t1**3 - 358*t0*t1**2 + 552*t0*t1 - 427*t0 + 152*t0/t1 - 17*t0/t1**2 + 3*t1**4 - 55*t1**3 + 230*t1**2 - 427*t1 + 409 - 195/t1 + 36/t1**2 + 10*t1**3/t0 - 61*t1**2/t0 + 152*t1/t0 - 195/t0 + 128/(t0*t1) - 34/(t0*t1**2) + 3*t1**2/t0**2 - 17*t1/t0**2 + 36/t0**2 - 34/(t0**2*t1) + 12/(t0**2*t1**2),"[[  12  -34   36  -17    3    0    0]
 [ -34  128 -195  152  -61   10    0]
 [  36 -195  409 -427  230  -55    3]
 [ -17  152 -427  552 -358  109  -11]
 [   3  -61  230 -358  270  -97   13]
 [   0   10  -55  109  -97   38   -5]
 [   0    0    3  -11   13   -5    0]]",0
