key,original,newExpr,A,test
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 50]]",54*x**6 + 394*x**4 + 700*x**2 + (x**4 + 3*x**2)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-7*x**7 - 163*x**5 - 538*x**3 - 528*x - 153/x - 7/x**3) + (y**4 + y**(-4))*(35*x**6 + 242*x**4 + 416*x**2 + 213 + 24/x**2) + (y**6 + y**(-6))*(-3*x**7 - 59*x**5 - 191*x**3 - 171*x - 36/x) + (y**8 + y**(-8))*(6*x**6 + 46*x**4 + 79*x**2 + 30) + (y**10 + y**(-10))*(-4*x**5 - 18*x**3 - 14*x) + 391 + 56/x**2,-7*t0**2*t1 + 24*t0**2 - 36*t0**2/t1 + 30*t0**2/t1**2 - 14*t0**2/t1**3 + 3*t0**2/t1**4 - 7*t0*t1**2 + 56*t0*t1 - 153*t0 + 213*t0/t1 - 171*t0/t1**2 + 79*t0/t1**3 - 18*t0/t1**4 + t0/t1**5 + 24*t1**2 - 153*t1 + 391 - 528/t1 + 416/t1**2 - 191/t1**3 + 46/t1**4 - 4/t1**5 - 36*t1**2/t0 + 213*t1/t0 - 528/t0 + 700/(t0*t1) - 538/(t0*t1**2) + 242/(t0*t1**3) - 59/(t0*t1**4) + 6/(t0*t1**5) + 30*t1**2/t0**2 - 171*t1/t0**2 + 416/t0**2 - 538/(t0**2*t1) + 394/(t0**2*t1**2) - 163/(t0**2*t1**3) + 35/(t0**2*t1**4) - 3/(t0**2*t1**5) - 14*t1**2/t0**3 + 79*t1/t0**3 - 191/t0**3 + 242/(t0**3*t1) - 163/(t0**3*t1**2) + 54/(t0**3*t1**3) - 7/(t0**3*t1**4) + 3*t1**2/t0**4 - 18*t1/t0**4 + 46/t0**4 - 59/(t0**4*t1) + 35/(t0**4*t1**2) - 7/(t0**4*t1**3) + t1/t0**5 - 4/t0**5 + 6/(t0**5*t1) - 3/(t0**5*t1**2),"[[   0    0    0   -3    6   -4    1    0]
 [   0    0   -7   35  -59   46  -18    3]
 [   0   -7   54 -163  242 -191   79  -14]
 [  -3   35 -163  394 -538  416 -171   30]
 [   6  -59  242 -538  700 -528  213  -36]
 [  -4   46 -191  416 -528  391 -153   24]
 [   1  -18   79 -171  213 -153   56   -7]
 [   0    3  -14   30  -36   24   -7    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 51]]",(y**2 + y**(-2))*(-41/x - 212/x**3 - 276/x**5 - 124/x**7 - 19/x**9) + (y**4 + y**(-4))*(56/x**2 + 164/x**4 + 128/x**6 + 36/x**8 + 2/x**10) + (y**6 + y**(-6))*(-39/x**3 - 65/x**5 - 31/x**7 - 5/x**9) + (y**8 + y**(-8))*(12/x**4 + 10/x**6 + 3/x**8) + 13 + 144/x**2 + 332/x**4 + 244/x**6 + 66/x**8 + 4/x**10,2*t0**6*t1**4 - 5*t0**6*t1**3 + 3*t0**6*t1**2 + 4*t0**5*t1**5 - 19*t0**5*t1**4 + 36*t0**5*t1**3 - 31*t0**5*t1**2 + 10*t0**5*t1 + 2*t0**4*t1**6 - 19*t0**4*t1**5 + 66*t0**4*t1**4 - 124*t0**4*t1**3 + 128*t0**4*t1**2 - 65*t0**4*t1 + 12*t0**4 - 5*t0**3*t1**6 + 36*t0**3*t1**5 - 124*t0**3*t1**4 + 244*t0**3*t1**3 - 276*t0**3*t1**2 + 164*t0**3*t1 - 39*t0**3 + 3*t0**2*t1**6 - 31*t0**2*t1**5 + 128*t0**2*t1**4 - 276*t0**2*t1**3 + 332*t0**2*t1**2 - 212*t0**2*t1 + 56*t0**2 + 10*t0*t1**5 - 65*t0*t1**4 + 164*t0*t1**3 - 212*t0*t1**2 + 144*t0*t1 - 41*t0 + 12*t1**4 - 39*t1**3 + 56*t1**2 - 41*t1 + 13,"[[  13  -41   56  -39   12    0    0]
 [ -41  144 -212  164  -65   10    0]
 [  56 -212  332 -276  128  -31    3]
 [ -39  164 -276  244 -124   36   -5]
 [  12  -65  128 -124   66  -19    2]
 [   0   10  -31   36  -19    4    0]
 [   0    0    3   -5    2    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 52]]",44*x**4 + 296*x**2 + y**12 + (-7*x - 7/x)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-6*x**5 - 118*x**3 - 393*x - 393/x - 118/x**3 - 6/x**5) + (y**4 + y**(-4))*(20*x**4 + 157*x**2 + 291 + 157/x**2 + 20/x**4) + (y**6 + y**(-6))*(-27*x**3 - 115*x - 115/x - 27/x**3) + (y**8 + y**(-8))*(19*x**2 + 45 + 19/x**2) + 527 + y**(-12) + 296/x**2 + 44/x**4,-6*t0**3*t1**2 + 20*t0**3*t1 - 27*t0**3 + 19*t0**3/t1 - 7*t0**3/t1**2 + t0**3/t1**3 - 6*t0**2*t1**3 + 44*t0**2*t1**2 - 118*t0**2*t1 + 157*t0**2 - 115*t0**2/t1 + 45*t0**2/t1**2 - 7*t0**2/t1**3 + 20*t0*t1**3 - 118*t0*t1**2 + 296*t0*t1 - 393*t0 + 291*t0/t1 - 115*t0/t1**2 + 19*t0/t1**3 - 27*t1**3 + 157*t1**2 - 393*t1 + 527 - 393/t1 + 157/t1**2 - 27/t1**3 + 19*t1**3/t0 - 115*t1**2/t0 + 291*t1/t0 - 393/t0 + 296/(t0*t1) - 118/(t0*t1**2) + 20/(t0*t1**3) - 7*t1**3/t0**2 + 45*t1**2/t0**2 - 115*t1/t0**2 + 157/t0**2 - 118/(t0**2*t1) + 44/(t0**2*t1**2) - 6/(t0**2*t1**3) + t1**3/t0**3 - 7*t1**2/t0**3 + 19*t1/t0**3 - 27/t0**3 + 20/(t0**3*t1) - 6/(t0**3*t1**2),"[[   0   -6   20  -27   19   -7    1]
 [  -6   44 -118  157 -115   45   -7]
 [  20 -118  296 -393  291 -115   19]
 [ -27  157 -393  527 -393  157  -27]
 [  19 -115  291 -393  296 -118   20]
 [  -7   45 -115  157 -118   44   -6]
 [   1   -7   19  -27   20   -6    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 53]]",6*x**6 + 122*x**4 + x**2*(y**12 + y**(-12)) + 338*x**2 + (-7*x**3 - 7*x)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-38*x**5 - 222*x**3 - 309*x - 145/x - 20/x**3) + (y**4 + y**(-4))*(6*x**6 + 89*x**4 + 218*x**2 + 150 + 30/x**2) + (y**6 + y**(-6))*(-17*x**5 - 93*x**3 - 105*x - 29/x) + (y**8 + y**(-8))*(17*x**4 + 43*x**2 + 19) + 283 + 84/x**2 + 6/x**4,6*t0**2*t1**2 - 20*t0**2*t1 + 30*t0**2 - 29*t0**2/t1 + 19*t0**2/t1**2 - 7*t0**2/t1**3 + t0**2/t1**4 - 20*t0*t1**2 + 84*t0*t1 - 145*t0 + 150*t0/t1 - 105*t0/t1**2 + 43*t0/t1**3 - 7*t0/t1**4 + 30*t1**2 - 145*t1 + 283 - 309/t1 + 218/t1**2 - 93/t1**3 + 17/t1**4 - 29*t1**2/t0 + 150*t1/t0 - 309/t0 + 338/(t0*t1) - 222/(t0*t1**2) + 89/(t0*t1**3) - 17/(t0*t1**4) + 19*t1**2/t0**2 - 105*t1/t0**2 + 218/t0**2 - 222/(t0**2*t1) + 122/(t0**2*t1**2) - 38/(t0**2*t1**3) + 6/(t0**2*t1**4) - 7*t1**2/t0**3 + 43*t1/t0**3 - 93/t0**3 + 89/(t0**3*t1) - 38/(t0**3*t1**2) + 6/(t0**3*t1**3) + t1**2/t0**4 - 7*t1/t0**4 + 17/t0**4 - 17/(t0**4*t1) + 6/(t0**4*t1**2),"[[   0    0    6  -17   17   -7    1]
 [   0    6  -38   89  -93   43   -7]
 [   6  -38  122 -222  218 -105   19]
 [ -17   89 -222  338 -309  150  -29]
 [  17  -93  218 -309  283 -145   30]
 [  -7   43 -105  150 -145   84  -20]
 [   1   -7   19  -29   30  -20    6]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 54]]",12*x**4 + 148*x**2 + (3 + x**(-2))*(y**8 + y**(-8)) + (y**2 + y**(-2))*(-37*x**3 - 206*x - 271/x - 119/x**3 - 17/x**5) + (y**4 + y**(-4))*(41*x**2 + 120 + 83/x**2 + 17/x**4) + (y**6 + y**(-6))*(-19*x - 26/x - 7/x**3) + 361 + 272/x**2 + 76/x**4 + 6/x**6,6*t0**3*t1**3 - 17*t0**3*t1**2 + 17*t0**3*t1 - 7*t0**3 + t0**3/t1 - 17*t0**2*t1**3 + 76*t0**2*t1**2 - 119*t0**2*t1 + 83*t0**2 - 26*t0**2/t1 + 3*t0**2/t1**2 + 17*t0*t1**3 - 119*t0*t1**2 + 272*t0*t1 - 271*t0 + 120*t0/t1 - 19*t0/t1**2 - 7*t1**3 + 83*t1**2 - 271*t1 + 361 - 206/t1 + 41/t1**2 + t1**3/t0 - 26*t1**2/t0 + 120*t1/t0 - 206/t0 + 148/(t0*t1) - 37/(t0*t1**2) + 3*t1**2/t0**2 - 19*t1/t0**2 + 41/t0**2 - 37/(t0**2*t1) + 12/(t0**2*t1**2),"[[  12  -37   41  -19    3    0]
 [ -37  148 -206  120  -26    1]
 [  41 -206  361 -271   83   -7]
 [ -19  120 -271  272 -119   17]
 [   3  -26   83 -119   76  -17]
 [   0    1   -7   17  -17    6]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 55]]",4*x**6 + 86*x**4 + 318*x**2 + (x**2 + 3)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-22*x**5 - 166*x**3 - 357*x - 255/x - 42/x**3) + (y**4 + y**(-4))*(2*x**6 + 44*x**4 + 187*x**2 + 252 + 98/x**2 + 6/x**4) + (y**6 + y**(-6))*(-4*x**5 - 49*x**3 - 136*x - 109/x - 18/x**3) + (y**8 + y**(-8))*(4*x**4 + 36*x**2 + 62 + 22/x**2) + (y**10 + y**(-10))*(-3*x**3 - 16*x - 13/x) + 391 + 142/x**2 + 6/x**4,6*t0**3*t1 - 18*t0**3 + 22*t0**3/t1 - 13*t0**3/t1**2 + 3*t0**3/t1**3 + 6*t0**2*t1**2 - 42*t0**2*t1 + 98*t0**2 - 109*t0**2/t1 + 62*t0**2/t1**2 - 16*t0**2/t1**3 + t0**2/t1**4 + 6*t0*t1**3 - 42*t0*t1**2 + 142*t0*t1 - 255*t0 + 252*t0/t1 - 136*t0/t1**2 + 36*t0/t1**3 - 3*t0/t1**4 - 18*t1**3 + 98*t1**2 - 255*t1 + 391 - 357/t1 + 187/t1**2 - 49/t1**3 + 4/t1**4 + 22*t1**3/t0 - 109*t1**2/t0 + 252*t1/t0 - 357/t0 + 318/(t0*t1) - 166/(t0*t1**2) + 44/(t0*t1**3) - 4/(t0*t1**4) - 13*t1**3/t0**2 + 62*t1**2/t0**2 - 136*t1/t0**2 + 187/t0**2 - 166/(t0**2*t1) + 86/(t0**2*t1**2) - 22/(t0**2*t1**3) + 2/(t0**2*t1**4) + 3*t1**3/t0**3 - 16*t1**2/t0**3 + 36*t1/t0**3 - 49/t0**3 + 44/(t0**3*t1) - 22/(t0**3*t1**2) + 4/(t0**3*t1**3) + t1**2/t0**4 - 3*t1/t0**4 + 4/t0**4 - 4/(t0**4*t1) + 2/(t0**4*t1**2),"[[   0    0    2   -4    4   -3    1    0]
 [   0    4  -22   44  -49   36  -16    3]
 [   2  -22   86 -166  187 -136   62  -13]
 [  -4   44 -166  318 -357  252 -109   22]
 [   4  -49  187 -357  391 -255   98  -18]
 [  -3   36 -136  252 -255  142  -42    6]
 [   1  -16   62 -109   98  -42    6    0]
 [   0    3  -13   22  -18    6    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 56]]",10*x**2 + (-3/x**3 - 3/x**5)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-2*x**3 - 18*x - 41/x - 48/x**3 - 25/x**5 - 2/x**7) + (y**4 + y**(-4))*(4*x**2 + 20 + 41/x**2 + 40/x**4 + 10/x**6) + (y**6 + y**(-6))*(-4*x - 20/x - 39/x**3 - 25/x**5 - 2/x**7) + (y**8 + y**(-8))*(4 + 20/x**2 + 31/x**4 + 10/x**6) + (y**10 + y**(-10))*(-4/x - 18/x**3 - 16/x**5 - 2/x**7) + (y**12 + y**(-12))*(4/x**2 + 11/x**4 + 4/x**6) + 35 + 50/x**2 + (y**16 + y**(-16))/x**4 + 40/x**4 + 10/x**6,-2*t0**6*t1 + 4*t0**6 - 3*t0**6/t1 + t0**6/t1**2 - 2*t0**5*t1**2 + 10*t0**5*t1 - 16*t0**5 + 11*t0**5/t1 - 3*t0**5/t1**2 - 2*t0**4*t1**3 + 10*t0**4*t1**2 - 25*t0**4*t1 + 31*t0**4 - 18*t0**4/t1 + 4*t0**4/t1**2 - 2*t0**3*t1**4 + 10*t0**3*t1**3 - 25*t0**3*t1**2 + 40*t0**3*t1 - 39*t0**3 + 20*t0**3/t1 - 4*t0**3/t1**2 - 2*t0**2*t1**5 + 10*t0**2*t1**4 - 25*t0**2*t1**3 + 40*t0**2*t1**2 - 48*t0**2*t1 + 41*t0**2 - 20*t0**2/t1 + 4*t0**2/t1**2 - 2*t0*t1**6 + 10*t0*t1**5 - 25*t0*t1**4 + 40*t0*t1**3 - 48*t0*t1**2 + 50*t0*t1 - 41*t0 + 20*t0/t1 - 4*t0/t1**2 + 4*t1**6 - 16*t1**5 + 31*t1**4 - 39*t1**3 + 41*t1**2 - 41*t1 + 35 - 18/t1 + 4/t1**2 - 3*t1**6/t0 + 11*t1**5/t0 - 18*t1**4/t0 + 20*t1**3/t0 - 20*t1**2/t0 + 20*t1/t0 - 18/t0 + 10/(t0*t1) - 2/(t0*t1**2) + t1**6/t0**2 - 3*t1**5/t0**2 + 4*t1**4/t0**2 - 4*t1**3/t0**2 + 4*t1**2/t0**2 - 4*t1/t0**2 + 4/t0**2 - 2/(t0**2*t1),"[[  0  -2   4  -4   4  -4   4  -3   1]
 [ -2  10 -18  20 -20  20 -18  11  -3]
 [  4 -18  35 -41  41 -39  31 -16   4]
 [ -4  20 -41  50 -48  40 -25  10  -2]
 [  4 -20  41 -48  40 -25  10  -2   0]
 [ -4  20 -39  40 -25  10  -2   0   0]
 [  4 -18  31 -25  10  -2   0   0   0]
 [ -3  11 -16  10  -2   0   0   0   0]
 [  1  -3   4  -2   0   0   0   0   0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 57]]",38*x**2 + (3/x**2 + x**(-4))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-6*x**3 - 86*x - 241/x - 212/x**3 - 53/x**5 - 2/x**7) + (y**4 + y**(-4))*(16*x**2 + 108 + 192/x**2 + 101/x**4 + 14/x**6) + (y**6 + y**(-6))*(-20*x - 91/x - 99/x**3 - 30/x**5 - 2/x**7) + (y**8 + y**(-8))*(18 + 50/x**2 + 29/x**4 + 4/x**6) + (y**10 + y**(-10))*(-11/x - 14/x**3 - 3/x**5) + 193 + 290/x**2 + 134/x**4 + 14/x**6,-2*t0**5*t1**2 + 4*t0**5*t1 - 3*t0**5 + t0**5/t1 - 2*t0**4*t1**3 + 14*t0**4*t1**2 - 30*t0**4*t1 + 29*t0**4 - 14*t0**4/t1 + 3*t0**4/t1**2 - 2*t0**3*t1**4 + 14*t0**3*t1**3 - 53*t0**3*t1**2 + 101*t0**3*t1 - 99*t0**3 + 50*t0**3/t1 - 11*t0**3/t1**2 - 2*t0**2*t1**5 + 14*t0**2*t1**4 - 53*t0**2*t1**3 + 134*t0**2*t1**2 - 212*t0**2*t1 + 192*t0**2 - 91*t0**2/t1 + 18*t0**2/t1**2 + 4*t0*t1**5 - 30*t0*t1**4 + 101*t0*t1**3 - 212*t0*t1**2 + 290*t0*t1 - 241*t0 + 108*t0/t1 - 20*t0/t1**2 - 3*t1**5 + 29*t1**4 - 99*t1**3 + 192*t1**2 - 241*t1 + 193 - 86/t1 + 16/t1**2 + t1**5/t0 - 14*t1**4/t0 + 50*t1**3/t0 - 91*t1**2/t0 + 108*t1/t0 - 86/t0 + 38/(t0*t1) - 6/(t0*t1**2) + 3*t1**4/t0**2 - 11*t1**3/t0**2 + 18*t1**2/t0**2 - 20*t1/t0**2 + 16/t0**2 - 6/(t0**2*t1),"[[   0   -6   16  -20   18  -11    3    0]
 [  -6   38  -86  108  -91   50  -14    1]
 [  16  -86  193 -241  192  -99   29   -3]
 [ -20  108 -241  290 -212  101  -30    4]
 [  18  -91  192 -212  134  -53   14   -2]
 [ -11   50  -99  101  -53   14   -2    0]
 [   3  -14   29  -30   14   -2    0    0]
 [   0    1   -3    4   -2    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 58]]",42*x**2 + (3/x**2 + x**(-4))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-6*x**3 - 106*x - 345/x - 338/x**3 - 97/x**5 - 4/x**7) + (y**4 + y**(-4))*(18*x**2 + 146 + 280/x**2 + 158/x**4 + 22/x**6) + (y**6 + y**(-6))*(-26*x - 125/x - 138/x**3 - 41/x**5 - 2/x**7) + (y**8 + y**(-8))*(24 + 64/x**2 + 36/x**4 + 4/x**6) + (y**10 + y**(-10))*(-13/x - 16/x**3 - 3/x**5) + 259 + 442/x**2 + 236/x**4 + 30/x**6,-2*t0**5*t1**2 + 4*t0**5*t1 - 3*t0**5 + t0**5/t1 - 4*t0**4*t1**3 + 22*t0**4*t1**2 - 41*t0**4*t1 + 36*t0**4 - 16*t0**4/t1 + 3*t0**4/t1**2 - 4*t0**3*t1**4 + 30*t0**3*t1**3 - 97*t0**3*t1**2 + 158*t0**3*t1 - 138*t0**3 + 64*t0**3/t1 - 13*t0**3/t1**2 - 2*t0**2*t1**5 + 22*t0**2*t1**4 - 97*t0**2*t1**3 + 236*t0**2*t1**2 - 338*t0**2*t1 + 280*t0**2 - 125*t0**2/t1 + 24*t0**2/t1**2 + 4*t0*t1**5 - 41*t0*t1**4 + 158*t0*t1**3 - 338*t0*t1**2 + 442*t0*t1 - 345*t0 + 146*t0/t1 - 26*t0/t1**2 - 3*t1**5 + 36*t1**4 - 138*t1**3 + 280*t1**2 - 345*t1 + 259 - 106/t1 + 18/t1**2 + t1**5/t0 - 16*t1**4/t0 + 64*t1**3/t0 - 125*t1**2/t0 + 146*t1/t0 - 106/t0 + 42/(t0*t1) - 6/(t0*t1**2) + 3*t1**4/t0**2 - 13*t1**3/t0**2 + 24*t1**2/t0**2 - 26*t1/t0**2 + 18/t0**2 - 6/(t0**2*t1),"[[   0   -6   18  -26   24  -13    3    0]
 [  -6   42 -106  146 -125   64  -16    1]
 [  18 -106  259 -345  280 -138   36   -3]
 [ -26  146 -345  442 -338  158  -41    4]
 [  24 -125  280 -338  236  -97   22   -2]
 [ -13   64 -138  158  -97   30   -4    0]
 [   3  -16   36  -41   22   -4    0    0]
 [   0    1   -3    4   -2    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 59]]",2*x**8 + x**6*(y**16 + y**(-16)) + 14*x**6 + 18*x**4 + 18*x**2 + (-3*x**7 - 3*x**5)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-8*x**7 - 17*x**5 - 18*x**3 - 13*x - 4/x) + (y**4 + y**(-4))*(2*x**8 + 14*x**6 + 18*x**4 + 13*x**2 + 4) + (y**6 + y**(-6))*(-8*x**7 - 17*x**5 - 13*x**3 - 4*x) + (y**8 + y**(-8))*(2*x**8 + 14*x**6 + 13*x**4 + 4*x**2) + (y**10 + y**(-10))*(-8*x**7 - 12*x**5 - 4*x**3) + (y**12 + y**(-12))*(2*x**8 + 9*x**6 + 4*x**4) + 11 + 2/x**2,2*t0*t1 - 4*t0 + 4*t0/t1 - 4*t0/t1**2 + 4*t0/t1**3 - 4*t0/t1**4 + 4*t0/t1**5 - 3*t0/t1**6 + t0/t1**7 - 4*t1 + 11 - 13/t1 + 13/t1**2 - 13/t1**3 + 13/t1**4 - 12/t1**5 + 9/t1**6 - 3/t1**7 + 4*t1/t0 - 13/t0 + 18/(t0*t1) - 18/(t0*t1**2) + 18/(t0*t1**3) - 17/(t0*t1**4) + 14/(t0*t1**5) - 8/(t0*t1**6) + 2/(t0*t1**7) - 4*t1/t0**2 + 13/t0**2 - 18/(t0**2*t1) + 18/(t0**2*t1**2) - 17/(t0**2*t1**3) + 14/(t0**2*t1**4) - 8/(t0**2*t1**5) + 2/(t0**2*t1**6) + 4*t1/t0**3 - 13/t0**3 + 18/(t0**3*t1) - 17/(t0**3*t1**2) + 14/(t0**3*t1**3) - 8/(t0**3*t1**4) + 2/(t0**3*t1**5) - 4*t1/t0**4 + 13/t0**4 - 17/(t0**4*t1) + 14/(t0**4*t1**2) - 8/(t0**4*t1**3) + 2/(t0**4*t1**4) + 4*t1/t0**5 - 12/t0**5 + 14/(t0**5*t1) - 8/(t0**5*t1**2) + 2/(t0**5*t1**3) - 3*t1/t0**6 + 9/t0**6 - 8/(t0**6*t1) + 2/(t0**6*t1**2) + t1/t0**7 - 3/t0**7 + 2/(t0**7*t1),"[[  0   0   0   0   0   0   2  -3   1]
 [  0   0   0   0   0   2  -8   9  -3]
 [  0   0   0   0   2  -8  14 -12   4]
 [  0   0   0   2  -8  14 -17  13  -4]
 [  0   0   2  -8  14 -17  18 -13   4]
 [  0   2  -8  14 -17  18 -18  13  -4]
 [  2  -8  14 -17  18 -18  18 -13   4]
 [ -3   9 -12  13 -13  13 -13  11  -4]
 [  1  -3   4  -4   4  -4   4  -4   2]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 60]]",6*x**2 + (3/x**4 + x**(-6))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-16*x - 77/x - 130/x**3 - 81/x**5 - 12/x**7) + (y**4 + y**(-4))*(20 + 79/x**2 + 104/x**4 + 38/x**6 + 2/x**8) + (y**6 + y**(-6))*(-20/x - 69/x**3 - 61/x**5 - 12/x**7) + (y**8 + y**(-8))*(18/x**2 + 44/x**4 + 21/x**6 + 2/x**8) + (y**10 + y**(-10))*(-11/x**3 - 14/x**5 - 3/x**7) + 53 + 126/x**2 + 124/x**4 + 38/x**6 + 2/x**8,2*t0**6*t1**2 - 3*t0**6*t1 + t0**6 + 2*t0**5*t1**3 - 12*t0**5*t1**2 + 21*t0**5*t1 - 14*t0**5 + 3*t0**5/t1 + 2*t0**4*t1**4 - 12*t0**4*t1**3 + 38*t0**4*t1**2 - 61*t0**4*t1 + 44*t0**4 - 11*t0**4/t1 + 2*t0**3*t1**5 - 12*t0**3*t1**4 + 38*t0**3*t1**3 - 81*t0**3*t1**2 + 104*t0**3*t1 - 69*t0**3 + 18*t0**3/t1 + 2*t0**2*t1**6 - 12*t0**2*t1**5 + 38*t0**2*t1**4 - 81*t0**2*t1**3 + 124*t0**2*t1**2 - 130*t0**2*t1 + 79*t0**2 - 20*t0**2/t1 - 3*t0*t1**6 + 21*t0*t1**5 - 61*t0*t1**4 + 104*t0*t1**3 - 130*t0*t1**2 + 126*t0*t1 - 77*t0 + 20*t0/t1 + t1**6 - 14*t1**5 + 44*t1**4 - 69*t1**3 + 79*t1**2 - 77*t1 + 53 - 16/t1 + 3*t1**5/t0 - 11*t1**4/t0 + 18*t1**3/t0 - 20*t1**2/t0 + 20*t1/t0 - 16/t0 + 6/(t0*t1),"[[   6  -16   20  -20   18  -11    3    0]
 [ -16   53  -77   79  -69   44  -14    1]
 [  20  -77  126 -130  104  -61   21   -3]
 [ -20   79 -130  124  -81   38  -12    2]
 [  18  -69  104  -81   38  -12    2    0]
 [ -11   44  -61   38  -12    2    0    0]
 [   3  -14   21  -12    2    0    0    0]
 [   0    1   -3    2    0    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 61]]",6*x**8 + 120*x**6 + 332*x**4 + 274*x**2 + (x**6 + 3*x**4)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-35*x**7 - 221*x**5 - 311*x**3 - 145*x - 20/x) + (y**4 + y**(-4))*(4*x**8 + 88*x**6 + 231*x**4 + 167*x**2 + 34) + (y**6 + y**(-6))*(-19*x**7 - 108*x**5 - 127*x**3 - 38*x) + (y**8 + y**(-8))*(2*x**8 + 28*x**6 + 62*x**4 + 28*x**2) + (y**10 + y**(-10))*(-3*x**7 - 16*x**5 - 13*x**3) + 79 + 6/x**2,6*t0*t1 - 20*t0 + 34*t0/t1 - 38*t0/t1**2 + 28*t0/t1**3 - 13*t0/t1**4 + 3*t0/t1**5 - 20*t1 + 79 - 145/t1 + 167/t1**2 - 127/t1**3 + 62/t1**4 - 16/t1**5 + t1**(-6) + 34*t1/t0 - 145/t0 + 274/(t0*t1) - 311/(t0*t1**2) + 231/(t0*t1**3) - 108/(t0*t1**4) + 28/(t0*t1**5) - 3/(t0*t1**6) - 38*t1/t0**2 + 167/t0**2 - 311/(t0**2*t1) + 332/(t0**2*t1**2) - 221/(t0**2*t1**3) + 88/(t0**2*t1**4) - 19/(t0**2*t1**5) + 2/(t0**2*t1**6) + 28*t1/t0**3 - 127/t0**3 + 231/(t0**3*t1) - 221/(t0**3*t1**2) + 120/(t0**3*t1**3) - 35/(t0**3*t1**4) + 4/(t0**3*t1**5) - 13*t1/t0**4 + 62/t0**4 - 108/(t0**4*t1) + 88/(t0**4*t1**2) - 35/(t0**4*t1**3) + 6/(t0**4*t1**4) + 3*t1/t0**5 - 16/t0**5 + 28/(t0**5*t1) - 19/(t0**5*t1**2) + 4/(t0**5*t1**3) + t0**(-6) - 3/(t0**6*t1) + 2/(t0**6*t1**2),"[[   0    0    0    0    2   -3    1    0]
 [   0    0    0    4  -19   28  -16    3]
 [   0    0    6  -35   88 -108   62  -13]
 [   0    4  -35  120 -221  231 -127   28]
 [   2  -19   88 -221  332 -311  167  -38]
 [  -3   28 -108  231 -311  274 -145   34]
 [   1  -16   62 -127  167 -145   79  -20]
 [   0    3  -13   28  -38   34  -20    6]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 62]]",18*x**2 + (y**2 + y**(-2))*(-56*x - 286/x - 360/x**3 - 146/x**5 - 16/x**7) + (y**4 + y**(-4))*(68 + 195/x**2 + 142/x**4 + 33/x**6 + 2/x**8) + (y**6 + y**(-6))*(-39/x - 61/x**3 - 25/x**5 - 3/x**7) + (y**8 + y**(-8))*(9/x**2 + 6/x**4 + x**(-6)) + 203 + 460/x**2 + 320/x**4 + 70/x**6 + 2/x**8,2*t0**5*t1**3 - 3*t0**5*t1**2 + t0**5*t1 + 2*t0**4*t1**4 - 16*t0**4*t1**3 + 33*t0**4*t1**2 - 25*t0**4*t1 + 6*t0**4 + 2*t0**3*t1**5 - 16*t0**3*t1**4 + 70*t0**3*t1**3 - 146*t0**3*t1**2 + 142*t0**3*t1 - 61*t0**3 + 9*t0**3/t1 - 3*t0**2*t1**5 + 33*t0**2*t1**4 - 146*t0**2*t1**3 + 320*t0**2*t1**2 - 360*t0**2*t1 + 195*t0**2 - 39*t0**2/t1 + t0*t1**5 - 25*t0*t1**4 + 142*t0*t1**3 - 360*t0*t1**2 + 460*t0*t1 - 286*t0 + 68*t0/t1 + 6*t1**4 - 61*t1**3 + 195*t1**2 - 286*t1 + 203 - 56/t1 + 9*t1**3/t0 - 39*t1**2/t0 + 68*t1/t0 - 56/t0 + 18/(t0*t1),"[[  18  -56   68  -39    9    0    0]
 [ -56  203 -286  195  -61    6    0]
 [  68 -286  460 -360  142  -25    1]
 [ -39  195 -360  320 -146   33   -3]
 [   9  -61  142 -146   70  -16    2]
 [   0    6  -25   33  -16    2    0]
 [   0    0    1   -3    2    0    0]]",0
